CALENDAR_YEAR,LOCATION_ID,LOCATION,GENDER_CATEGORY,GENDER_HOMELESSNESS_COUNT,RACE_CATEGORY,RACE_COMBINATION,RACE_COUNT
2018,CA-522,Humboldt County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,20
2018,CA-522,Humboldt County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,134
2018,CA-522,Humboldt County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-522,Humboldt County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,15
2018,CA-522,Humboldt County CoC,Transgender,*,White,Alone,633
2018,CA-522,Humboldt County CoC,Transgender,*,White,In_Combination,197
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,"American Indian, Alaska Native, or Indigenous",Alone,27
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Asian or Asian American,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Asian or Asian American,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,"Black, African American or African",Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,"Black, African American or African",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Hispanic/Latina/e/o,Alone,11
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Hispanic/Latina/e/o,In_Combination,134
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,White,Alone,155
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Man,148,White,In_Combination,125
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,"American Indian, Alaska Native, or Indigenous",Alone,27
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Asian or Asian American,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Asian or Asian American,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,"Black, African American or African",Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,"Black, African American or African",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Hispanic/Latina/e/o,Alone,11
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Hispanic/Latina/e/o,In_Combination,134
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,White,Alone,155
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Cisgender Woman,201,White,In_Combination,125
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,27
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Asian or Asian American,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Asian or Asian American,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"Black, African American or African",Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,"Black, African American or African",In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Hispanic/Latina/e/o,Alone,11
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,134
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,White,Alone,155
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Client doesn't know,*,White,In_Combination,125
2018,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,*,White,Alone,*
2018,CA-524,"Yuba, Sutter Counties CoC",Cisgender Man,*,White,In_Combination,*
2018,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,*,White,Alone,*
2018,CA-524,"Yuba, Sutter Counties CoC",Cisgender Woman,*,White,In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,"American Indian, Alaska Native, or Indigenous",Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Asian or Asian American,Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Asian or Asian American,In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,"Black, African American or African",Alone,17
2018,CA-525,El Dorado County CoC,Cisgender Man,209,"Black, African American or African",In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Hispanic/Latina/e/o,Alone,13
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Hispanic/Latina/e/o,In_Combination,49
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Man,209,White,Alone,292
2018,CA-525,El Dorado County CoC,Cisgender Man,209,White,In_Combination,51
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,"American Indian, Alaska Native, or Indigenous",Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Asian or Asian American,Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Asian or Asian American,In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,"Black, African American or African",Alone,17
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,"Black, African American or African",In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Hispanic/Latina/e/o,Alone,13
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Hispanic/Latina/e/o,In_Combination,49
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,White,Alone,292
2018,CA-525,El Dorado County CoC,Cisgender Woman,187,White,In_Combination,51
2018,CA-525,El Dorado County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",Alone,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Asian or Asian American,Alone,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Asian or Asian American,In_Combination,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,"Black, African American or African",Alone,17
2018,CA-525,El Dorado County CoC,Client doesn't know,*,"Black, African American or African",In_Combination,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Hispanic/Latina/e/o,Alone,13
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Hispanic/Latina/e/o,In_Combination,49
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-525,El Dorado County CoC,Client doesn't know,*,White,Alone,292
2018,CA-525,El Dorado County CoC,Client doesn't know,*,White,In_Combination,51
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",Alone,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,Alone,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Asian or Asian American,In_Combination,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",Alone,17
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,"Black, African American or African",In_Combination,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,Alone,13
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Hispanic/Latina/e/o,In_Combination,49
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,Alone,292
2018,CA-525,El Dorado County CoC,"Culturally Specific, Non-Binary, and/or a Different Identity",*,White,In_Combination,51
2018,CA-525,El Dorado County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,*
2018,CA-525,El Dorado County CoC,Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2018,CA-525,El Dorado County CoC,Transgender,*,Asian or Asian American,Alone,*
2018,CA-525,El Dorado County CoC,Transgender,*,Asian or Asian American,In_Combination,*
2018,CA-525,El Dorado County CoC,Transgender,*,"Black, African American or African",Alone,17
2018,CA-525,El Dorado County CoC,Transgender,*,"Black, African American or African",In_Combination,*
2018,CA-525,El Dorado County CoC,Transgender,*,Hispanic/Latina/e/o,Alone,13
2018,CA-525,El Dorado County CoC,Transgender,*,Hispanic/Latina/e/o,In_Combination,49
2018,CA-525,El Dorado County CoC,Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-525,El Dorado County CoC,Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-525,El Dorado County CoC,Transgender,*,White,Alone,292
2018,CA-525,El Dorado County CoC,Transgender,*,White,In_Combination,51
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,"American Indian, Alaska Native, or Indigenous",Alone,19
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,"American Indian, Alaska Native, or Indigenous",In_Combination,29
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Asian or Asian American,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Asian or Asian American,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,"Black, African American or African",Alone,27
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,"Black, African American or African",In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Hispanic/Latina/e/o,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Hispanic/Latina/e/o,In_Combination,120
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,White,Alone,494
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Man,315,White,In_Combination,147
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,"American Indian, Alaska Native, or Indigenous",Alone,19
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,"American Indian, Alaska Native, or Indigenous",In_Combination,29
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Asian or Asian American,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Asian or Asian American,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,"Black, African American or African",Alone,27
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,"Black, African American or African",In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Hispanic/Latina/e/o,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Hispanic/Latina/e/o,In_Combination,120
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,White,Alone,494
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Cisgender Woman,385,White,In_Combination,147
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",Alone,19
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"American Indian, Alaska Native, or Indigenous",In_Combination,29
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Asian or Asian American,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Asian or Asian American,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"Black, African American or African",Alone,27
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,"Black, African American or African",In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Hispanic/Latina/e/o,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Hispanic/Latina/e/o,In_Combination,120
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,White,Alone,494
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Transgender,*,White,In_Combination,147
2018,CA-527,Tehama County CoC,Cisgender Man,244,"American Indian, Alaska Native, or Indigenous",Alone,24
2018,CA-527,Tehama County CoC,Cisgender Man,244,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2018,CA-527,Tehama County CoC,Cisgender Man,244,Asian or Asian American,Alone,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,Asian or Asian American,In_Combination,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,"Black, African American or African",Alone,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,"Black, African American or African",In_Combination,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,Hispanic/Latina/e/o,Alone,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,Hispanic/Latina/e/o,In_Combination,69
2018,CA-527,Tehama County CoC,Cisgender Man,244,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-527,Tehama County CoC,Cisgender Man,244,White,Alone,289
2018,CA-527,Tehama County CoC,Cisgender Man,244,White,In_Combination,77
2018,CA-527,Tehama County CoC,Cisgender Woman,172,"American Indian, Alaska Native, or Indigenous",Alone,24
